,target
18636,10.593066868640562
18637,0.6270668686547651
18638,10.595011432894353
18639,10.564810399525413
18640,5.173830159973477
18641,0.600897230126975
18642,0.6290114329085554
18643,10.59539445827886
18644,0.6028417943807654
18645,10.596775069489922
18646,0.6028417943807654
18647,0.6303920441196169
18648,10.593066868640562
18649,5.173830159973477
18650,10.595011432894353
18651,10.595011432894353
18652,10.566191010736475
18653,10.595011432894353
18654,0.6028417943807654
18655,0.6028417943807654
18656,10.595011432894353
18657,0.600897230126975
18658,0.6290114329085554
18659,10.595011432894353
18660,0.6028417943807654
18661,0.6028417943807654
18662,0.6270668686547651
18663,0.6028417943807654
18664,0.6270668686547651
18665,10.566191010736475
18666,0.6290114329085554
18667,0.6014611831697039
18668,0.6028417943807654
18669,0.6028417943807654
18670,5.184574970456197
18671,10.62786318408962
18672,0.5995166189159136
18673,0.6290114329085554
18674,0.6028417943807654
18675,5.184574970456197
18676,5.173830159973477
18677,10.598719633743713
18678,5.173830159973477
18679,10.598719633743713
18680,5.186902560094495
18681,10.595011432894353
18682,10.597339022532651
18683,10.595011432894353
18684,10.564246446482684
18685,10.595011432894353
18686,10.564810399525413
18687,10.564810399525413
18688,10.564246446482684
18689,10.596392044105414
18690,10.564246446482684
18691,10.595011432894353
18692,5.172449548762415
18693,0.6028417943807654
18694,0.6303920441196169
18695,10.594447479851624
18696,0.6028417943807654
18697,0.6270668686547651
18698,5.173830159973477
18699,10.595011432894353
18700,10.566191010736475
18701,0.600897230126975
18702,0.6290114329085554
18703,0.6014611831697039
18704,0.6270668686547651
18705,0.6270668686547651
18706,0.6028417943807654
18707,5.183194359245135
18708,10.566191010736475
18709,10.596775069489922
18710,0.630775069504125
18711,0.6028417943807654
18712,10.593066868640562
18713,0.6028417943807654
18714,10.595011432894353
18715,10.593066868640562
18716,0.600897230126975
18717,0.6028417943807654
18718,0.600897230126975
18719,0.6303920441196169
18720,0.6270668686547651
18721,5.183194359245135
18722,0.600897230126975
18723,10.595011432894353
18724,5.183194359245135
18725,0.6028417943807654
18726,5.184574970456197
18727,0.6327196337579153
18728,5.183194359245135
18729,10.564246446482684
18730,0.6028417943807654
18731,5.183194359245135
18732,0.6313390225468538
18733,0.600897230126975
18734,10.593066868640562
18735,10.566191010736475
18736,0.6028417943807654
18737,10.593066868640562
18738,0.6293944582930635
18739,0.6290114329085554
18740,0.600897230126975
18741,0.630775069504125
18742,10.595011432894353
18743,10.635795982007949
18744,0.600897230126975
18745,0.6284474798658266
18746,10.566191010736475
18747,0.6028417943807654
18748,5.183194359245135
18749,5.173830159973477
18750,10.593066868640562
18751,10.593066868640562
18752,10.595011432894353
18753,5.173830159973477
18754,0.6303920441196169
18755,0.6028417943807654
18756,10.595011432894353
18757,0.6014611831697039
18758,10.596775069489922
18759,10.594447479851624
18760,5.183194359245135
18761,5.173830159973477
18762,0.6028417943807654
18763,0.6270668686547651
18764,0.600897230126975
18765,10.595011432894353
18766,0.6014611831697039
18767,10.595011432894353
18768,10.595011432894353
18769,0.600897230126975
18770,0.600897230126975
18771,10.564246446482684
18772,5.173830159973477
18773,0.6270668686547651
18774,5.172449548762415
18775,0.6290114329085554
18776,0.6014611831697039
18777,5.183194359245135
18778,0.6313390225468538
18779,10.593066868640562
18780,5.173830159973477
18781,10.596392044105414
18782,0.600897230126975
18783,0.6270668686547651
18784,0.5995166189159136
18785,10.595011432894353
18786,0.6028417943807654
18787,0.6028417943807654
18788,0.6290114329085554
18789,0.6028417943807654
18790,0.6270668686547651
18791,0.6290114329085554
18792,10.562865835271623
18793,10.593066868640562
18794,0.6313390225468538
18795,5.173830159973477
18796,10.596392044105414
18797,0.6290114329085554
18798,0.6028417943807654
18799,10.595011432894353
18800,4.4430672706266705
18801,4.402831457858156
18802,0.6290114329085554
18803,0.6028417943807654
18804,10.59539445827886
18805,5.186902560094495
18806,10.593066868640562
18807,0.6028417943807654
18808,0.6028417943807654
18809,5.184574970456197
18810,10.598719633743713
18811,5.172449548762415
18812,0.6270668686547651
18813,10.595011432894353
18814,10.564810399525413
18815,5.183194359245135
18816,0.6293944582930635
18817,0.600897230126975
18818,0.630775069504125
18819,0.6270668686547651
18820,5.172449548762415
18821,0.6028417943807654
18822,10.596775069489922
18823,10.595011432894353
18824,0.6028417943807654
18825,0.6270668686547651
18826,10.566191010736475
18827,0.6270668686547651
18828,0.6028417943807654
18829,0.6028417943807654
18830,10.594447479851624
18831,0.6426241331564597
18832,0.6270668686547651
18833,5.172449548762415
18834,0.6290114329085554
18835,0.6014611831697039
18836,10.59539445827886
18837,0.6270668686547651
18838,10.595011432894353
18839,10.564810399525413
18840,5.173830159973477
18841,0.600897230126975
18842,0.6290114329085554
18843,10.59539445827886
18844,0.6028417943807654
18845,10.596775069489922
18846,0.6028417943807654
18847,0.6290114329085554
18848,10.593066868640562
18849,5.173830159973477
18850,10.595011432894353
18851,10.595011432894353
18852,10.566191010736475
18853,10.595011432894353
18854,0.6028417943807654
18855,0.6028417943807654
18856,10.595011432894353
18857,0.600897230126975
18858,0.6303920441196169
18859,10.595011432894353
18860,0.600897230126975
18861,0.6028417943807654
18862,0.6270668686547651
18863,0.6028417943807654
18864,0.6270668686547651
18865,10.566191010736475
18866,0.6290114329085554
18867,0.6014611831697039
18868,0.6028417943807654
18869,0.6028417943807654
18870,5.184574970456197
18871,10.62786318408962
18872,0.5995166189159136
18873,0.6290114329085554
18874,0.6028417943807654
18875,5.184574970456197
18876,5.185521948883434
18877,10.566191010736475
18878,5.173830159973477
18879,10.566191010736475
18880,5.184574970456197
18881,10.595011432894353
18882,10.595011432894353
18883,10.595011432894353
18884,10.564246446482684
18885,10.595011432894353
18886,10.564810399525413
18887,10.564810399525413
18888,10.564246446482684
18889,10.596392044105414
18890,10.564246446482684
18891,10.595011432894353
18892,5.172449548762415
18893,0.6028417943807654
18894,0.6303920441196169
18895,10.594447479851624
18896,0.6028417943807654
18897,0.6270668686547651
18898,5.173830159973477
18899,10.595011432894353
18900,10.566191010736475
18901,0.600897230126975
18902,0.6290114329085554
18903,0.6028417943807654
18904,0.6270668686547651
18905,0.6270668686547651
18906,0.6028417943807654
18907,5.183194359245135
18908,10.566191010736475
18909,10.596775069489922
18910,0.600897230126975
18911,0.6028417943807654
18912,10.595011432894353
18913,0.6028417943807654
18914,10.595011432894353
18915,10.593066868640562
18916,0.600897230126975
18917,0.6028417943807654
18918,0.630775069504125
18919,0.6327196337579153
18920,0.6270668686547651
18921,5.183194359245135
18922,0.600897230126975
18923,10.595011432894353
18924,5.183194359245135
18925,0.6028417943807654
18926,5.184574970456197
18927,0.6303920441196169
18928,5.183194359245135
18929,10.564246446482684
18930,0.6028417943807654
18931,5.183194359245135
18932,0.6313390225468538
18933,0.600897230126975
18934,10.593066868640562
18935,10.566191010736475
18936,0.6028417943807654
18937,10.593066868640562
18938,0.630775069504125
18939,0.6290114329085554
18940,0.600897230126975
18941,0.630775069504125
18942,10.595011432894353
18943,10.635795982007949
18944,0.600897230126975
18945,0.6284474798658266
18946,10.566191010736475
18947,0.6028417943807654
18948,5.183194359245135
18949,5.173830159973477
18950,10.593066868640562
18951,10.593066868640562
18952,10.595011432894353
18953,5.173830159973477
18954,0.6303920441196169
18955,0.6028417943807654
18956,10.595011432894353
18957,0.6014611831697039
18958,10.564246446482684
18959,10.593066868640562
18960,10.593066868640562
18961,5.173830159973477
18962,0.6028417943807654
18963,0.6270668686547651
18964,0.600897230126975
18965,10.595011432894353
18966,0.6014611831697039
18967,10.595011432894353
18968,10.595011432894353
18969,5.173830159973477
18970,0.600897230126975
18971,10.564246446482684
18972,5.173830159973477
18973,0.6270668686547651
18974,5.172449548762415
18975,0.6290114329085554
18976,0.6313390225468538
18977,5.183194359245135
18978,0.6313390225468538
18979,10.593066868640562
18980,5.173830159973477
18981,10.596392044105414
18982,0.600897230126975
18983,0.6270668686547651
18984,0.5995166189159136
18985,10.595011432894353
18986,0.6028417943807654
18987,0.6028417943807654
18988,0.6290114329085554
18989,0.6028417943807654
18990,0.6270668686547651
18991,0.6270668686547651
18992,10.562865835271623
18993,10.593066868640562
18994,0.6313390225468538
18995,10.564246446482684
18996,10.596392044105414
18997,0.6290114329085554
18998,0.6028417943807654
18999,10.595011432894353
19000,4.4430672706266705
19001,4.3897590577371375
19002,0.6290114329085554
19003,0.6028417943807654
19004,10.59539445827886
19005,5.185521948883434
19006,10.593066868640562
19007,0.6028417943807654
19008,0.6028417943807654
19009,5.184574970456197
19010,10.595011432894353
19011,5.185521948883434
19012,0.6270668686547651
19013,10.595011432894353
19014,10.564810399525413
19015,5.183194359245135
19016,0.6293944582930635
19017,0.600897230126975
19018,0.6284474798658266
19019,0.6270668686547651
19020,5.172449548762415
19021,0.6028417943807654
19022,10.564246446482684
19023,10.595011432894353
19024,0.6028417943807654
19025,0.6290114329085554
19026,10.566191010736475
19027,0.6270668686547651
19028,0.6028417943807654
19029,0.6028417943807654
19030,10.593066868640562
19031,0.6426241331564597
19032,0.6270668686547651
19033,5.172449548762415
19034,0.6290114329085554
19035,0.6028417943807654
19036,10.593066868640562
19037,5.183194359245135
19038,10.595011432894353
19039,10.564810399525413
19040,5.173830159973477
19041,0.600897230126975
19042,0.6303920441196169
19043,10.593066868640562
19044,0.6028417943807654
19045,10.596775069489922
19046,0.6028417943807654
19047,0.6290114329085554
19048,10.593066868640562
19049,5.173830159973477
19050,10.595011432894353
19051,10.595011432894353
19052,10.566191010736475
19053,10.595011432894353
19054,0.6028417943807654
19055,0.6028417943807654
19056,10.595011432894353
19057,0.600897230126975
19058,0.6303920441196169
19059,10.595011432894353
19060,0.6028417943807654
19061,0.6028417943807654
19062,0.6270668686547651
19063,0.6028417943807654
19064,0.6270668686547651
19065,10.566191010736475
19066,0.6290114329085554
19067,0.6014611831697039
19068,0.6028417943807654
19069,0.6028417943807654
19070,5.184574970456197
19071,10.62786318408962
19072,0.5995166189159136
19073,0.6290114329085554
19074,0.6028417943807654
19075,5.184574970456197
19076,5.185521948883434
19077,10.566191010736475
19078,5.173830159973477
19079,10.566191010736475
19080,5.184574970456197
19081,10.597339022532651
19082,10.595011432894353
19083,10.595011432894353
19084,10.564246446482684
19085,10.595011432894353
19086,10.564810399525413
19087,10.564810399525413
19088,10.564246446482684
19089,10.596392044105414
19090,10.564246446482684
19091,10.595011432894353
19092,5.172449548762415
19093,0.6028417943807654
19094,0.6303920441196169
19095,10.594447479851624
19096,0.6028417943807654
19097,0.6270668686547651
19098,5.173830159973477
19099,10.595011432894353
19100,10.566191010736475
19101,0.600897230126975
19102,0.6290114329085554
19103,0.6014611831697039
19104,0.6270668686547651
19105,0.6270668686547651
19106,0.6028417943807654
19107,5.183194359245135
19108,10.566191010736475
19109,10.594447479851624
19110,0.600897230126975
19111,0.6028417943807654
19112,10.595011432894353
19113,0.6028417943807654
19114,10.595011432894353
19115,10.593066868640562
19116,0.600897230126975
19117,0.6028417943807654
19118,0.630775069504125
19119,0.6327196337579153
19120,0.6270668686547651
19121,5.183194359245135
19122,0.600897230126975
19123,10.595011432894353
19124,5.183194359245135
19125,0.6028417943807654
19126,5.184574970456197
19127,0.6290114329085554
19128,5.183194359245135
19129,10.564246446482684
19130,0.6028417943807654
19131,5.183194359245135
19132,0.6313390225468538
19133,0.600897230126975
19134,10.593066868640562
19135,10.566191010736475
19136,0.6028417943807654
19137,10.593066868640562
19138,0.630775069504125
19139,0.6290114329085554
19140,0.600897230126975
19141,0.6284474798658266
19142,10.595011432894353
19143,10.635795982007949
19144,0.600897230126975
19145,0.6284474798658266
19146,10.566191010736475
19147,0.6028417943807654
19148,5.183194359245135
19149,5.173830159973477
19150,10.593066868640562
19151,10.593066868640562
19152,10.595011432894353
19153,5.173830159973477
19154,0.6303920441196169
19155,0.6028417943807654
19156,10.595011432894353
19157,0.6014611831697039
19158,10.564246446482684
19159,10.593066868640562
19160,10.593066868640562
19161,5.173830159973477
19162,0.6028417943807654
19163,0.6270668686547651
19164,0.5995166189159136
19165,10.595011432894353
19166,0.5995166189159136
19167,10.595011432894353
19168,10.595011432894353
19169,5.173830159973477
19170,0.600897230126975
19171,10.564246446482684
19172,5.173830159973477
19173,0.6270668686547651
19174,5.172449548762415
19175,0.6290114329085554
19176,0.6313390225468538
19177,5.183194359245135
19178,0.6313390225468538
19179,10.593066868640562
19180,5.173830159973477
19181,10.596392044105414
19182,0.600897230126975
19183,5.183194359245135
19184,0.6270668686547651
19185,10.595011432894353
19186,0.6028417943807654
19187,0.6028417943807654
19188,0.6290114329085554
19189,0.6028417943807654
19190,0.6270668686547651
19191,0.6270668686547651
19192,10.562865835271623
19193,10.593066868640562
19194,0.6313390225468538
19195,10.564246446482684
19196,10.595011432894353
19197,0.6290114329085554
19198,0.6028417943807654
19199,10.595011432894353
19200,4.4430672706266705
19201,4.3897590577371375
19202,0.6290114329085554
19203,0.600897230126975
19204,10.593066868640562
19205,5.183194359245135
19206,10.593066868640562
19207,0.6028417943807654
19208,0.6028417943807654
19209,5.184574970456197
19210,10.596392044105414
19211,5.183194359245135
19212,0.6293944582930635
19213,10.595011432894353
19214,10.566191010736475
19215,5.183194359245135
19216,0.600897230126975
19217,0.600897230126975
19218,0.6284474798658266
19219,0.6270668686547651
19220,5.172449548762415
19221,0.6028417943807654
19222,10.564246446482684
19223,10.595011432894353
19224,0.6028417943807654
19225,0.6290114329085554
19226,10.566191010736475
19227,0.6270668686547651
19228,0.6028417943807654
19229,0.6028417943807654
19230,10.593066868640562
19231,0.6426241331564597
19232,0.6270668686547651
19233,5.173830159973477
19234,0.6290114329085554
19235,0.6028417943807654
19236,10.594447479851624
19237,5.183194359245135
19238,10.595011432894353
19239,10.564810399525413
19240,5.173830159973477
19241,0.600897230126975
19242,0.6303920441196169
19243,10.593066868640562
19244,0.6014611831697039
19245,10.564246446482684
19246,0.6028417943807654
19247,0.6303920441196169
19248,10.593066868640562
19249,5.173830159973477
19250,10.595011432894353
19251,10.595011432894353
19252,10.566191010736475
19253,10.595011432894353
19254,0.6028417943807654
19255,0.6028417943807654
19256,10.595011432894353
19257,0.600897230126975
19258,0.6303920441196169
19259,10.595011432894353
19260,0.600897230126975
19261,0.6028417943807654
19262,0.6270668686547651
19263,0.6028417943807654
19264,0.6270668686547651
19265,10.566191010736475
19266,0.6290114329085554
19267,0.6014611831697039
19268,0.6327196337579153
19269,0.6028417943807654
19270,5.184574970456197
19271,10.62786318408962
19272,0.5995166189159136
19273,0.6290114329085554
19274,0.6028417943807654
19275,5.184574970456197
19276,5.185521948883434
19277,10.566191010736475
19278,5.173830159973477
19279,10.596392044105414
19280,5.184574970456197
19281,10.597339022532651
19282,10.595011432894353
19283,10.595011432894353
19284,10.564246446482684
19285,10.595011432894353
19286,10.564810399525413
19287,10.566191010736475
19288,10.564246446482684
19289,10.596392044105414
19290,10.564246446482684
19291,10.595011432894353
19292,5.172449548762415
19293,0.6028417943807654
19294,0.6303920441196169
19295,10.594447479851624
19296,0.6028417943807654
19297,0.6270668686547651
19298,5.173830159973477
19299,10.595011432894353
19300,10.566191010736475
19301,0.600897230126975
19302,0.6290114329085554
19303,0.6014611831697039
19304,0.6270668686547651
19305,0.6270668686547651
19306,0.6028417943807654
19307,5.183194359245135
19308,10.564810399525413
19309,10.564246446482684
19310,0.630775069504125
19311,0.6028417943807654
19312,10.595011432894353
19313,0.6028417943807654
19314,10.595011432894353
19315,10.595011432894353
19316,5.173830159973477
19317,0.6028417943807654
19318,0.600897230126975
19319,0.6303920441196169
19320,0.6270668686547651
19321,5.183194359245135
19322,0.600897230126975
19323,10.596392044105414
19324,5.183194359245135
19325,0.6028417943807654
19326,5.184574970456197
19327,0.6290114329085554
19328,5.183194359245135
19329,10.564246446482684
19330,0.6028417943807654
19331,5.183194359245135
19332,0.6290114329085554
19333,0.600897230126975
19334,10.593066868640562
19335,10.566191010736475
19336,0.6028417943807654
19337,10.593066868640562
19338,0.600897230126975
19339,0.6290114329085554
19340,0.600897230126975
19341,0.630775069504125
19342,10.595011432894353
19343,10.63346839236965
19344,0.600897230126975
19345,0.6284474798658266
19346,10.564246446482684
19347,0.6028417943807654
19348,5.183194359245135
19349,5.173830159973477
19350,10.593066868640562
19351,10.593066868640562
19352,10.595011432894353
19353,5.173830159973477
19354,0.6303920441196169
19355,0.6028417943807654
19356,10.595011432894353
19357,0.6014611831697039
19358,10.593066868640562
19359,10.593066868640562
19360,10.59539445827886
19361,5.173830159973477
19362,0.6028417943807654
19363,0.6270668686547651
19364,0.5995166189159136
19365,10.595011432894353
19366,0.5995166189159136
19367,10.595011432894353
19368,10.595011432894353
19369,5.173830159973477
19370,0.600897230126975
19371,10.564246446482684
19372,5.173830159973477
19373,0.6270668686547651
19374,5.172449548762415
19375,0.6290114329085554
19376,0.6313390225468538
19377,5.183194359245135
19378,0.6014611831697039
19379,10.593066868640562
19380,5.173830159973477
19381,10.596392044105414
19382,0.630775069504125
19383,5.183194359245135
19384,0.6270668686547651
19385,10.595011432894353
19386,0.6028417943807654
19387,0.6028417943807654
19388,0.6290114329085554
19389,0.6028417943807654
19390,0.6270668686547651
19391,0.6270668686547651
19392,10.562865835271623
19393,10.593066868640562
19394,0.6290114329085554
19395,10.564246446482684
19396,10.595011432894353
19397,0.6290114329085554
19398,0.6028417943807654
19399,10.595011432894353
19400,4.4430672706266705
19401,4.3897590577371375
19402,0.6290114329085554
19403,0.600897230126975
19404,10.593066868640562
19405,5.185521948883434
19406,10.593066868640562
19407,0.6028417943807654
19408,0.6028417943807654
19409,5.184574970456197
19410,10.598719633743713
19411,5.183194359245135
19412,0.6293944582930635
19413,10.597339022532651
19414,10.566191010736475
19415,5.183194359245135
19416,0.600897230126975
19417,0.600897230126975
19418,0.600897230126975
19419,0.6270668686547651
19420,5.172449548762415
19421,0.6014611831697039
19422,10.564246446482684
19423,10.595011432894353
19424,0.6028417943807654
19425,0.6290114329085554
19426,10.566191010736475
19427,0.6270668686547651
19428,0.6028417943807654
19429,0.6028417943807654
19430,10.593066868640562
19431,0.6426241331564597
19432,0.6270668686547651
19433,5.173830159973477
19434,0.6290114329085554
19435,0.6028417943807654
19436,10.593066868640562
19437,5.183194359245135
19438,10.595011432894353
19439,10.564810399525413
19440,5.173830159973477
19441,0.6284474798658266
19442,0.6303920441196169
19443,10.593066868640562
19444,0.6028417943807654
19445,10.596775069489922
19446,0.6028417943807654
19447,0.6303920441196169
19448,10.593066868640562
19449,5.173830159973477
19450,10.595011432894353
19451,10.595011432894353
19452,10.566191010736475
19453,10.595011432894353
19454,0.6028417943807654
19455,0.6028417943807654
19456,10.595011432894353
19457,0.600897230126975
19458,0.6303920441196169
19459,10.595011432894353
19460,0.6028417943807654
19461,0.6028417943807654
19462,0.6284474798658266
19463,0.6028417943807654
19464,0.6270668686547651
19465,10.566191010736475
19466,0.6290114329085554
19467,0.6014611831697039
19468,0.6327196337579153
19469,0.6028417943807654
19470,5.184574970456197
19471,10.62786318408962
19472,0.5995166189159136
19473,0.6290114329085554
19474,0.600897230126975
19475,5.184574970456197
19476,5.185521948883434
19477,10.566191010736475
19478,5.173830159973477
19479,10.566191010736475
19480,5.184574970456197
19481,10.597339022532651
19482,10.595011432894353
19483,10.595011432894353
19484,10.564246446482684
19485,10.595011432894353
19486,10.564810399525413
19487,10.566191010736475
19488,10.564246446482684
19489,10.596392044105414
19490,10.564246446482684
19491,10.595011432894353
19492,5.172449548762415
19493,0.6028417943807654
19494,0.6303920441196169
19495,10.594447479851624
19496,0.6028417943807654
19497,0.6270668686547651
19498,5.173830159973477
19499,10.595011432894353
19500,10.566191010736475
19501,0.600897230126975
19502,0.6290114329085554
19503,0.6028417943807654
19504,0.6270668686547651
19505,0.6270668686547651
19506,0.6028417943807654
19507,5.183194359245135
19508,10.564810399525413
19509,10.564246446482684
19510,0.630775069504125
19511,0.6028417943807654
19512,10.595011432894353
19513,0.6028417943807654
19514,10.595011432894353
19515,10.595011432894353
19516,5.173830159973477
19517,0.6028417943807654
19518,0.600897230126975
19519,0.6303920441196169
19520,0.6270668686547651
19521,5.183194359245135
19522,0.600897230126975
19523,10.596392044105414
19524,5.183194359245135
19525,0.6028417943807654
19526,10.594447479851624
19527,0.6290114329085554
19528,5.183194359245135
19529,10.564246446482684
19530,0.6028417943807654
19531,5.183194359245135
19532,0.6290114329085554
19533,0.600897230126975
19534,10.593066868640562
19535,10.566191010736475
19536,0.6028417943807654
19537,10.593066868640562
19538,0.600897230126975
19539,0.6290114329085554
19540,0.600897230126975
19541,0.6284474798658266
19542,10.595011432894353
19543,10.63346839236965
19544,0.600897230126975
19545,0.6284474798658266
19546,10.564246446482684
19547,0.6028417943807654
19548,5.183194359245135
19549,5.173830159973477
19550,10.593066868640562
19551,10.593066868640562
19552,10.595011432894353
19553,5.173830159973477
19554,0.6303920441196169
19555,0.6028417943807654
19556,10.595011432894353
19557,0.6014611831697039
19558,10.593066868640562
19559,10.593066868640562
19560,10.593066868640562
19561,5.173830159973477
19562,0.6303920441196169
19563,0.6270668686547651
19564,0.5995166189159136
19565,10.595011432894353
19566,0.5995166189159136
19567,10.595011432894353
19568,10.595011432894353
19569,5.173830159973477
19570,0.600897230126975
19571,10.564246446482684
19572,5.173830159973477
19573,0.6270668686547651
19574,5.172449548762415
19575,0.6290114329085554
19576,0.6313390225468538
19577,5.183194359245135
19578,0.6014611831697039
19579,10.593066868640562
19580,5.173830159973477
19581,10.596392044105414
19582,0.6284474798658266
19583,5.184574970456197
19584,0.6270668686547651
19585,10.595011432894353
19586,0.6028417943807654
19587,0.6028417943807654
19588,0.6290114329085554
19589,0.6028417943807654
19590,0.6270668686547651
19591,0.6270668686547651
19592,10.562865835271623
19593,10.593066868640562
19594,0.6290114329085554
19595,10.564246446482684
19596,10.595011432894353
19597,0.6290114329085554
19598,0.6028417943807654
19599,10.595011432894353
19600,4.4430672706266705
19601,4.402831457858156
19602,0.6290114329085554
19603,0.600897230126975
19604,10.593066868640562
19605,5.185521948883434
19606,10.593066868640562
19607,0.6028417943807654
19608,0.6028417943807654
19609,5.184574970456197
19610,10.598719633743713
19611,5.183194359245135
19612,0.5995166189159136
19613,10.595011432894353
19614,10.564810399525413
19615,5.183194359245135
19616,5.173830159973477
19617,0.600897230126975
19618,0.630775069504125
19619,0.6270668686547651
19620,5.172449548762415
19621,0.6014611831697039
19622,10.564246446482684
19623,10.595011432894353
19624,0.6028417943807654
19625,0.6290114329085554
19626,10.566191010736475
19627,0.6270668686547651
19628,0.6028417943807654
19629,0.6028417943807654
19630,10.593066868640562
19631,0.6426241331564597
19632,0.6270668686547651
19633,5.172449548762415
19634,0.6290114329085554
19635,0.6028417943807654
19636,10.594447479851624
19637,5.183194359245135
19638,10.595011432894353
19639,10.564810399525413
19640,5.173830159973477
19641,0.6284474798658266
19642,0.6327196337579153
19643,10.593066868640562
19644,0.6028417943807654
19645,10.564246446482684
19646,0.6028417943807654
19647,0.6303920441196169
19648,10.593066868640562
19649,5.173830159973477
19650,10.595011432894353
19651,10.595011432894353
19652,10.566191010736475
19653,10.595011432894353
19654,0.6028417943807654
19655,0.6028417943807654
19656,10.595011432894353
19657,0.600897230126975
19658,0.6303920441196169
19659,10.595011432894353
19660,0.600897230126975
19661,0.6028417943807654
19662,0.6284474798658266
19663,0.6028417943807654
19664,0.6270668686547651
19665,10.566191010736475
19666,0.6290114329085554
19667,0.6014611831697039
19668,0.6327196337579153
19669,0.6028417943807654
19670,5.184574970456197
19671,10.62786318408962
19672,0.5995166189159136
19673,0.6290114329085554
19674,0.600897230126975
19675,5.184574970456197
19676,5.185521948883434
19677,10.566191010736475
19678,5.173830159973477
19679,10.566191010736475
19680,5.184574970456197
19681,10.597339022532651
19682,10.595011432894353
19683,10.595011432894353
19684,10.564246446482684
19685,10.595011432894353
19686,10.564810399525413
19687,10.566191010736475
19688,10.564246446482684
19689,10.596392044105414
19690,10.564246446482684
19691,10.595011432894353
19692,5.172449548762415
19693,0.6028417943807654
19694,0.6303920441196169
19695,10.593066868640562
19696,0.6028417943807654
19697,0.6270668686547651
19698,5.173830159973477
19699,10.595011432894353
19700,10.566191010736475
19701,0.600897230126975
19702,0.6290114329085554
19703,0.6028417943807654
19704,0.6270668686547651
19705,0.6270668686547651
19706,0.6028417943807654
19707,5.183194359245135
19708,10.564810399525413
19709,10.564246446482684
19710,0.630775069504125
19711,0.6028417943807654
19712,10.593066868640562
19713,0.6028417943807654
19714,10.595011432894353
19715,10.593066868640562
19716,5.173830159973477
19717,0.6028417943807654
19718,0.6284474798658266
19719,0.6303920441196169
19720,0.6270668686547651
19721,5.183194359245135
19722,0.600897230126975
19723,10.598719633743713
19724,5.183194359245135
19725,0.6028417943807654
19726,5.184574970456197
19727,0.6303920441196169
19728,5.183194359245135
19729,10.564246446482684
19730,0.6028417943807654
19731,5.183194359245135
19732,0.6290114329085554
19733,0.600897230126975
19734,10.593066868640562
19735,10.566191010736475
19736,0.6327196337579153
19737,10.593066868640562
19738,0.6270668686547651
19739,0.6313390225468538
19740,0.600897230126975
19741,0.6284474798658266
19742,10.595011432894353
19743,10.63346839236965
19744,0.600897230126975
19745,0.6284474798658266
19746,10.564246446482684
19747,0.6327196337579153
19748,5.183194359245135
19749,5.173830159973477
19750,10.593066868640562
19751,10.593066868640562
19752,10.595011432894353
19753,5.173830159973477
19754,0.6303920441196169
19755,0.6028417943807654
19756,10.595011432894353
19757,0.6014611831697039
19758,10.593066868640562
19759,10.593066868640562
19760,10.593066868640562
19761,5.173830159973477
19762,0.6303920441196169
19763,0.6270668686547651
19764,0.5995166189159136
19765,10.595011432894353
19766,0.5995166189159136
19767,10.595011432894353
19768,10.595011432894353
19769,5.173830159973477
19770,0.600897230126975
19771,10.564246446482684
19772,5.173830159973477
19773,0.6270668686547651
19774,5.172449548762415
19775,0.6290114329085554
19776,0.6014611831697039
19777,5.183194359245135
19778,0.6028417943807654
19779,10.593066868640562
19780,5.173830159973477
19781,10.596392044105414
19782,0.630775069504125
19783,5.186902560094495
19784,0.6270668686547651
19785,10.595011432894353
19786,0.6028417943807654
19787,0.6028417943807654
19788,0.6290114329085554
19789,0.6028417943807654
19790,0.6270668686547651
19791,0.6270668686547651
19792,10.562865835271623
19793,10.593066868640562
19794,0.6313390225468538
19795,10.564246446482684
19796,10.595011432894353
19797,0.6290114329085554
19798,0.6028417943807654
19799,10.595011432894353
19800,4.4430672706266705
19801,4.402831457858156
19802,0.6290114329085554
19803,0.600897230126975
19804,10.593066868640562
19805,5.183194359245135
19806,10.593066868640562
19807,0.6028417943807654
19808,0.6028417943807654
19809,5.184574970456197
19810,10.566191010736475
19811,5.183194359245135
19812,0.5995166189159136
19813,10.595011432894353
19814,10.564810399525413
19815,5.184574970456197
19816,0.600897230126975
19817,0.600897230126975
19818,0.6284474798658266
19819,0.6270668686547651
19820,5.172449548762415
19821,0.6014611831697039
19822,10.564246446482684
19823,10.595011432894353
19824,0.6028417943807654
19825,0.6290114329085554
19826,10.566191010736475
19827,0.6270668686547651
19828,0.6028417943807654
19829,0.6028417943807654
19830,10.593066868640562
19831,0.6426241331564597
19832,0.6270668686547651
19833,5.172449548762415
19834,0.6290114329085554
19835,0.6028417943807654
19836,10.593066868640562
19837,5.183194359245135
19838,10.595011432894353
19839,10.564810399525413
19840,5.173830159973477
19841,0.6284474798658266
19842,0.6028417943807654
19843,10.593066868640562
19844,0.6028417943807654
19845,10.594447479851624
19846,0.6028417943807654
19847,0.6303920441196169
19848,10.593066868640562
19849,5.173830159973477
19850,10.595011432894353
19851,10.595011432894353
19852,10.566191010736475
19853,10.595011432894353
19854,0.6028417943807654
19855,0.6028417943807654
19856,10.595011432894353
19857,0.600897230126975
19858,0.6303920441196169
19859,10.595011432894353
19860,0.6028417943807654
19861,0.6028417943807654
19862,0.6284474798658266
